DYSSIL_g16490	1	DYSSIL_C1	1	38597
DYSSIL_g16491	-1	DYSSIL_C1	109362	109757
DYSSIL_g16492	1	DYSSIL_C1	112357	115808
DYSSIL_g16493	1	DYSSIL_C1	158930	180106
DYSSIL_g16494	-1	DYSSIL_C1	181290	195135
DYSSIL_g16495	-1	DYSSIL_C1	195161	218338
DYSSIL_g16496	-1	DYSSIL_C1	229805	233564
DYSSIL_g16497	-1	DYSSIL_C1	234699	235301
DYSSIL_g16498	-1	DYSSIL_C1	241068	241382
DYSSIL_g16499	1	DYSSIL_C1	241389	246346
DYSSIL_g16500	-1	DYSSIL_C1	246387	250752
DYSSIL_g16501	1	DYSSIL_C1	251181	258063
DYSSIL_g16502	-1	DYSSIL_C1	260210	261061
DYSSIL_g16503	-1	DYSSIL_C1	276020	278995
DYSSIL_g16504	-1	DYSSIL_C1	283360	291855
DYSSIL_g16505	1	DYSSIL_C1	321507	349554
DYSSIL_g16506	-1	DYSSIL_C1	349931	361861
DYSSIL_g16507	1	DYSSIL_C1	368688	390600
DYSSIL_g16508	1	DYSSIL_C1	397718	427162
DYSSIL_g16509	1	DYSSIL_C1	440748	484564
DYSSIL_g16510	-1	DYSSIL_C1	500828	533410
DYSSIL_g16511	1	DYSSIL_C1	540769	547550
DYSSIL_g16512	-1	DYSSIL_C1	566017	571469
DYSSIL_g16513	-1	DYSSIL_C1	571540	581287
DYSSIL_g16514	-1	DYSSIL_C1	588258	588518
DYSSIL_g16515	1	DYSSIL_C1	600696	600992
DYSSIL_g16516	1	DYSSIL_C1	608861	611818
DYSSIL_g16517	1	DYSSIL_C1	627553	636369
DYSSIL_g16518	1	DYSSIL_C1	644316	644654
DYSSIL_g16519	1	DYSSIL_C1	710827	713094
DYSSIL_g16520	1	DYSSIL_C1	734501	742860
DYSSIL_g16521	1	DYSSIL_C1	792572	837520
DYSSIL_g16522	1	DYSSIL_C1	843090	871029
DYSSIL_g16523	1	DYSSIL_C1	882359	908252
DYSSIL_g16524	-1	DYSSIL_C1	932965	935337
DYSSIL_g16525	-1	DYSSIL_C1	936619	937645
DYSSIL_g16526	1	DYSSIL_C1	980675	980893
DYSSIL_g16527	1	DYSSIL_C1	1019815	1047617
DYSSIL_g16528	-1	DYSSIL_C1	1058194	1058568
DYSSIL_g16529	1	DYSSIL_C1	1059811	1080211
DYSSIL_g16530	1	DYSSIL_C1	1124703	1125129
DYSSIL_g16531	-1	DYSSIL_C1	1140097	1148997
DYSSIL_g16532	1	DYSSIL_C1	1149043	1175912
DYSSIL_g16533	1	DYSSIL_C1	1207047	1269160
DYSSIL_g16534	1	DYSSIL_C1	1307318	1326213
DYSSIL_g16535	-1	DYSSIL_C1	1337730	1353829
DYSSIL_g16536	1	DYSSIL_C1	1353889	1408786
