ARGBRU_g4633	1	ARGBRU_C1	267750	272256
ARGBRU_g4634	-1	ARGBRU_C1	437515	438105
ARGBRU_g4635	-1	ARGBRU_C1	476264	484982
ARGBRU_g4636	-1	ARGBRU_C1	487132	505230
ARGBRU_g4637	1	ARGBRU_C1	782450	808711
ARGBRU_g4638	-1	ARGBRU_C1	1245862	1247984
ARGBRU_g4639	-1	ARGBRU_C1	1255102	1259911
ARGBRU_g4640	-1	ARGBRU_C1	1266937	1308960
ARGBRU_g4641	1	ARGBRU_C1	1442181	1443678
ARGBRU_g4642	-1	ARGBRU_C1	1550320	1550700
ARGBRU_g4643	1	ARGBRU_C1	1570614	1570946
ARGBRU_g4644	1	ARGBRU_C1	1631673	1633325
ARGBRU_g4645	-1	ARGBRU_C1	2006195	2009463
ARGBRU_g4646	-1	ARGBRU_C1	2010086	2031928
ARGBRU_g4647	-1	ARGBRU_C1	2121675	2125837
ARGBRU_g4648	1	ARGBRU_C1	2284785	2312403
ARGBRU_g4649	-1	ARGBRU_C1	3236684	3263413
ARGBRU_g4650	1	ARGBRU_C1	3303287	3319375
ARGBRU_g4651	1	ARGBRU_C1	3513084	3547607
ARGBRU_g4652	-1	ARGBRU_C1	3646449	3648474
ARGBRU_g4653	1	ARGBRU_C1	4153649	4164231
ARGBRU_g4654	1	ARGBRU_C1	4177507	4196581
ARGBRU_g4655	1	ARGBRU_C1	4203770	4213585
ARGBRU_g4656	1	ARGBRU_C1	4221148	4234963
ARGBRU_g4657	1	ARGBRU_C1	4246917	4271207
ARGBRU_g4658	1	ARGBRU_C1	4291878	4298729
ARGBRU_g4659	1	ARGBRU_C1	4312296	4355316
ARGBRU_g4660	-1	ARGBRU_C1	4371207	4380593
ARGBRU_g4661	1	ARGBRU_C1	4396442	4426345
ARGBRU_g4662	1	ARGBRU_C1	4428772	4429440
ARGBRU_g4663	-1	ARGBRU_C1	4431287	4437460
ARGBRU_g4664	-1	ARGBRU_C1	4460977	4464830
ARGBRU_g4665	1	ARGBRU_C1	4470008	4506605
ARGBRU_g4666	-1	ARGBRU_C1	4506692	4541699
ARGBRU_g4667	-1	ARGBRU_C1	4574120	4580679
ARGBRU_g4668	1	ARGBRU_C1	4590327	4605995
ARGBRU_g4669	-1	ARGBRU_C1	4650320	4650730
ARGBRU_g4670	1	ARGBRU_C1	4659641	4674804
ARGBRU_g4671	-1	ARGBRU_C1	4683685	4684002
ARGBRU_g4672	-1	ARGBRU_C1	4689239	4702722
ARGBRU_g4673	-1	ARGBRU_C1	4704107	4704464
ARGBRU_g4674	-1	ARGBRU_C1	4794387	4794677
ARGBRU_g4675	-1	ARGBRU_C1	4804666	4805046
ARGBRU_g4676	1	ARGBRU_C1	4804880	4846155
ARGBRU_g4677	-1	ARGBRU_C1	4854290	4855225
ARGBRU_g4678	1	ARGBRU_C1	4879247	4884821
ARGBRU_g4679	-1	ARGBRU_C1	4901193	4928049
ARGBRU_g4680	-1	ARGBRU_C1	4938281	4989204
ARGBRU_g4681	1	ARGBRU_C1	5031671	5079342
ARGBRU_g4682	-1	ARGBRU_C1	5054391	5054708
ARGBRU_g4683	-1	ARGBRU_C1	5081457	5081762
ARGBRU_g4684	-1	ARGBRU_C1	5089203	5113296
ARGBRU_g4685	1	ARGBRU_C1	5128560	5155841
ARGBRU_g4686	1	ARGBRU_C1	5176728	5253046
ARGBRU_g4687	1	ARGBRU_C1	5272956	5275957
ARGBRU_g4688	1	ARGBRU_C1	5319206	5322048
ARGBRU_g4689	-1	ARGBRU_C1	5329013	5361992
ARGBRU_g4690	1	ARGBRU_C1	5388460	5389983
ARGBRU_g4691	-1	ARGBRU_C1	5397043	5397381
ARGBRU_g4692	-1	ARGBRU_C1	5436428	5517555
ARGBRU_g4693	-1	ARGBRU_C1	5583618	5588977
ARGBRU_g4694	-1	ARGBRU_C1	5637085	5643778
ARGBRU_g4695	1	ARGBRU_C1	5643888	5672234
ARGBRU_g4696	-1	ARGBRU_C1	5692649	5703935
ARGBRU_g4697	-1	ARGBRU_C1	5703943	5723527
ARGBRU_g4698	1	ARGBRU_C1	5733068	5736715
ARGBRU_g4699	1	ARGBRU_C1	5737724	5739660
ARGBRU_g4700	1	ARGBRU_C1	5765685	5775173
ARGBRU_g4701	-1	ARGBRU_C1	5801114	5803138
ARGBRU_g4702	-1	ARGBRU_C1	5847296	5847733
ARGBRU_g4703	1	ARGBRU_C1	5848739	5860710
ARGBRU_g4704	-1	ARGBRU_C1	5878507	5879028
ARGBRU_g4705	1	ARGBRU_C1	6196902	6202165
ARGBRU_g4706	-1	ARGBRU_C1	6202394	6233235
ARGBRU_g4707	1	ARGBRU_C1	6233983	6245605
ARGBRU_g4708	-1	ARGBRU_C1	6246212	6263001
ARGBRU_g4709	1	ARGBRU_C1	6265706	6286207
ARGBRU_g4710	-1	ARGBRU_C1	6392998	6393528
ARGBRU_g4711	1	ARGBRU_C1	6402907	6407251
ARGBRU_g4712	1	ARGBRU_C1	6419069	6423613
ARGBRU_g4713	-1	ARGBRU_C1	6425235	6449452
ARGBRU_g4714	-1	ARGBRU_C1	6449497	6452838
ARGBRU_g4715	1	ARGBRU_C1	6453993	6454733
ARGBRU_g4716	1	ARGBRU_C1	6456184	6457158
ARGBRU_g4717	1	ARGBRU_C1	6457205	6457603
ARGBRU_g4718	1	ARGBRU_C1	6457974	6458870
ARGBRU_g4719	1	ARGBRU_C1	6459548	6460165
ARGBRU_g4720	1	ARGBRU_C1	6460310	6460729
ARGBRU_g4721	1	ARGBRU_C1	6461545	6461970
ARGBRU_g4722	-1	ARGBRU_C1	6514122	6516946
ARGBRU_g4723	-1	ARGBRU_C1	6632493	6632813
ARGBRU_g4724	1	ARGBRU_C1	6663969	6740668
ARGBRU_g4725	-1	ARGBRU_C1	6748804	6750240
ARGBRU_g4726	1	ARGBRU_C1	6985572	7030924
ARGBRU_g4727	1	ARGBRU_C1	7053381	7053746
ARGBRU_g4728	-1	ARGBRU_C1	7078245	7083065
ARGBRU_g4729	-1	ARGBRU_C1	7142662	7215862
ARGBRU_g4730	1	ARGBRU_C1	7229514	7236400
ARGBRU_g4731	-1	ARGBRU_C1	7237522	7248657
ARGBRU_g4732	-1	ARGBRU_C1	7268720	7346731
ARGBRU_g4733	1	ARGBRU_C1	7362493	7362867
ARGBRU_g4734	1	ARGBRU_C1	7363058	7363345
ARGBRU_g4735	1	ARGBRU_C1	7376147	7377132
ARGBRU_g4736	-1	ARGBRU_C1	7395279	7395773
ARGBRU_g4737	-1	ARGBRU_C1	7469090	7470053
ARGBRU_g4738	-1	ARGBRU_C1	7491113	7497693
ARGBRU_g4739	-1	ARGBRU_C1	7499139	7499606
ARGBRU_g4740	1	ARGBRU_C1	7513486	7513770
ARGBRU_g4741	1	ARGBRU_C1	7519305	7519748
ARGBRU_g4742	-1	ARGBRU_C1	7550492	7596817
ARGBRU_g4743	1	ARGBRU_C1	7600664	7646899
ARGBRU_g4744	1	ARGBRU_C1	7681710	7682033
ARGBRU_g4745	1	ARGBRU_C1	7685452	7686513
ARGBRU_g4746	-1	ARGBRU_C1	7699306	7700955
ARGBRU_g4747	1	ARGBRU_C1	7710662	7756732
ARGBRU_g4748	-1	ARGBRU_C1	7774441	7787864
ARGBRU_g4749	1	ARGBRU_C1	7799261	7812858
ARGBRU_g4750	-1	ARGBRU_C1	7815788	7824216
ARGBRU_g4751	1	ARGBRU_C1	7823971	7824345
ARGBRU_g4752	1	ARGBRU_C1	7853345	7966815
ARGBRU_g4753	-1	ARGBRU_C1	7866234	7866632
ARGBRU_g4754	-1	ARGBRU_C1	7982136	7989923
ARGBRU_g4755	1	ARGBRU_C1	7999609	8000852
ARGBRU_g4756	-1	ARGBRU_C1	8010654	8015189
ARGBRU_g4757	-1	ARGBRU_C1	8117240	8117584
ARGBRU_g4758	1	ARGBRU_C1	8117641	8118021
ARGBRU_g4759	-1	ARGBRU_C1	8122088	8128649
ARGBRU_g4760	-1	ARGBRU_C1	8181573	8197066
ARGBRU_g4761	1	ARGBRU_C1	8197816	8229259
ARGBRU_g4762	-1	ARGBRU_C1	8235324	8270784
ARGBRU_g4763	-1	ARGBRU_C1	8287766	8436359
ARGBRU_g4764	-1	ARGBRU_C1	8443763	8499694
ARGBRU_g4765	-1	ARGBRU_C1	8517460	8547073
ARGBRU_g4766	-1	ARGBRU_C1	8555514	8575401
ARGBRU_g4767	-1	ARGBRU_C1	8597619	8622564
ARGBRU_g4768	1	ARGBRU_C1	8622849	8685327
ARGBRU_g4769	-1	ARGBRU_C1	8692999	8753296
ARGBRU_g4770	-1	ARGBRU_C1	8758461	8758955
ARGBRU_g4771	1	ARGBRU_C1	8763192	8763542
ARGBRU_g4772	1	ARGBRU_C1	8768556	8861498
ARGBRU_g4773	1	ARGBRU_C1	9549267	9574055
ARGBRU_g4774	-1	ARGBRU_C1	9622514	9622813
ARGBRU_g4775	1	ARGBRU_C1	9761346	9771502
ARGBRU_g4776	-1	ARGBRU_C1	9903329	9903619
ARGBRU_g4777	1	ARGBRU_C1	9930786	9931130
ARGBRU_g4778	-1	ARGBRU_C1	9979901	9980344
ARGBRU_g4779	1	ARGBRU_C1	10019564	10019914
ARGBRU_g4780	1	ARGBRU_C1	10049579	10093935
ARGBRU_g4781	-1	ARGBRU_C1	10171667	10184729
ARGBRU_g4782	-1	ARGBRU_C1	10263746	10264060
ARGBRU_g4783	1	ARGBRU_C1	10267833	10273226
ARGBRU_g4784	-1	ARGBRU_C1	10276018	10276389
ARGBRU_g4785	1	ARGBRU_C1	10281236	10286222
ARGBRU_g4786	-1	ARGBRU_C1	10288720	10303448
ARGBRU_g4787	1	ARGBRU_C1	10304005	10320517
ARGBRU_g4788	-1	ARGBRU_C1	10327420	10332888
ARGBRU_g4789	-1	ARGBRU_C1	10332924	10350804
ARGBRU_g4790	-1	ARGBRU_C1	10361982	10463041
ARGBRU_g4791	1	ARGBRU_C1	10488673	10493461
ARGBRU_g4792	-1	ARGBRU_C1	10511010	10527287
ARGBRU_g4793	1	ARGBRU_C1	10548608	10677297
ARGBRU_g4794	-1	ARGBRU_C1	10763731	10789058
ARGBRU_g4795	-1	ARGBRU_C1	10829585	10829896
ARGBRU_g4796	1	ARGBRU_C1	10846394	10846726
ARGBRU_g4797	1	ARGBRU_C1	10851579	10852022
ARGBRU_g4798	-1	ARGBRU_C1	10879238	10884041
ARGBRU_g4799	-1	ARGBRU_C1	10958844	10964938
ARGBRU_g4800	-1	ARGBRU_C1	10971299	10993173
ARGBRU_g4801	-1	ARGBRU_C1	11014270	11029959
ARGBRU_g4802	1	ARGBRU_C1	11043663	11064674
ARGBRU_g4803	1	ARGBRU_C1	11133389	11135641
ARGBRU_g4804	1	ARGBRU_C1	11138212	11169983
ARGBRU_g4805	1	ARGBRU_C1	11202115	11202519
ARGBRU_g4806	1	ARGBRU_C1	11231583	11237404
ARGBRU_g4807	-1	ARGBRU_C1	11245996	11246301
ARGBRU_g4808	-1	ARGBRU_C1	11401026	11401631
ARGBRU_g4809	1	ARGBRU_C1	11486683	11493638
ARGBRU_g4810	1	ARGBRU_C1	11614566	11614949
ARGBRU_g4811	-1	ARGBRU_C1	11908068	11909899
ARGBRU_g4812	-1	ARGBRU_C1	11959198	11959530
ARGBRU_g4813	1	ARGBRU_C1	12025079	12048486
ARGBRU_g4814	-1	ARGBRU_C1	12060836	12066793
ARGBRU_g4815	-1	ARGBRU_C1	12125890	12150560
ARGBRU_g4816	-1	ARGBRU_C1	12285374	12300351
ARGBRU_g4817	-1	ARGBRU_C1	12308057	12328619
ARGBRU_g4818	-1	ARGBRU_C1	12336248	12337671
ARGBRU_g4819	1	ARGBRU_C1	12341748	12350746
ARGBRU_g4820	1	ARGBRU_C1	12384849	12426376
ARGBRU_g4821	1	ARGBRU_C1	12471860	12483874
ARGBRU_g4822	-1	ARGBRU_C1	12514191	12533278
ARGBRU_g4823	1	ARGBRU_C1	12537577	12539128
ARGBRU_g4824	-1	ARGBRU_C1	12541243	12541881
ARGBRU_g4825	-1	ARGBRU_C1	12548383	12549024
ARGBRU_g4826	-1	ARGBRU_C1	12562456	12571395
ARGBRU_g4827	1	ARGBRU_C1	12582804	12622416
ARGBRU_g4828	-1	ARGBRU_C1	12626548	12659397
