ULODIV_g19431	1	ULODIV_C1	1	6875
ULODIV_g19432	1	ULODIV_C1	104087	126748
ULODIV_g19433	-1	ULODIV_C1	200828	204406
ULODIV_g19434	1	ULODIV_C1	429348	429965
ULODIV_g19435	-1	ULODIV_C1	542093	544409
ULODIV_g19436	-1	ULODIV_C1	567463	675736
ULODIV_g19437	-1	ULODIV_C1	730594	849468
ULODIV_g19438	-1	ULODIV_C1	901978	904194
ULODIV_g19439	-1	ULODIV_C1	923283	948653
ULODIV_g19440	-1	ULODIV_C1	948695	948949
ULODIV_g19441	-1	ULODIV_C1	948991	949765
ULODIV_g19442	-1	ULODIV_C1	949807	950954
ULODIV_g19443	-1	ULODIV_C1	950996	951698
ULODIV_g19444	-1	ULODIV_C1	951740	951994
ULODIV_g19445	-1	ULODIV_C1	952036	952713
ULODIV_g19446	-1	ULODIV_C1	1070300	1070794
ULODIV_g19447	1	ULODIV_C1	1112937	1115462
ULODIV_g19448	-1	ULODIV_C1	1298053	1307138
ULODIV_g19449	-1	ULODIV_C1	1307397	1308182
ULODIV_g19450	-1	ULODIV_C1	1342681	1348668
ULODIV_g19451	-1	ULODIV_C1	1348748	1349074
ULODIV_g19452	-1	ULODIV_C1	1366423	1367013
ULODIV_g19453	1	ULODIV_C1	1476818	1537361
ULODIV_g19454	-1	ULODIV_C1	1571560	1571895
ULODIV_g19455	-1	ULODIV_C1	1646009	1646548
ULODIV_g19456	-1	ULODIV_C1	1825344	1825619
ULODIV_g19457	1	ULODIV_C1	2024360	2084720
ULODIV_g19458	-1	ULODIV_C1	2095376	2106350
ULODIV_g19459	1	ULODIV_C1	2125197	2151750
ULODIV_g19460	-1	ULODIV_C1	2155633	2193364
ULODIV_g19461	1	ULODIV_C1	2194336	2254830
ULODIV_g19462	-1	ULODIV_C1	2284868	2302843
ULODIV_g19463	-1	ULODIV_C1	2305865	2307079
ULODIV_g19464	-1	ULODIV_C1	2315018	2315257
ULODIV_g19465	-1	ULODIV_C1	2342811	2361272
ULODIV_g19466	1	ULODIV_C1	2398419	2437567
ULODIV_g19467	-1	ULODIV_C1	2454679	2469254
