CARROT_g1	-1	CARROT_C1	22605	23420
CARROT_g2	1	CARROT_C1	25696	40847
CARROT_g3	1	CARROT_C1	130532	144717
CARROT_g4	-1	CARROT_C1	144802	145140
CARROT_g5	1	CARROT_C1	160207	168321
CARROT_g6	-1	CARROT_C1	351763	353784
CARROT_g7	-1	CARROT_C1	353878	387977
CARROT_g8	1	CARROT_C1	486251	488288
CARROT_g9	-1	CARROT_C1	515135	518315
CARROT_g10	1	CARROT_C1	519169	538418
CARROT_g11	1	CARROT_C1	604809	611769
CARROT_g12	-1	CARROT_C1	623529	623792
CARROT_g13	-1	CARROT_C1	643291	643734
CARROT_g14	-1	CARROT_C1	763748	766896
CARROT_g15	-1	CARROT_C1	811353	818401
CARROT_g16	-1	CARROT_C1	890499	891194
CARROT_g17	-1	CARROT_C1	941534	944187
CARROT_g18	-1	CARROT_C1	993553	995622
CARROT_g19	1	CARROT_C1	1015188	1016783
CARROT_g20	1	CARROT_C1	1029481	1029795
CARROT_g21	1	CARROT_C1	1039006	1105597
CARROT_g22	-1	CARROT_C1	1071035	1071529
CARROT_g23	1	CARROT_C1	1122718	1126444
CARROT_g24	1	CARROT_C1	1146771	1150823
CARROT_g25	1	CARROT_C1	1198210	1216535
CARROT_g26	1	CARROT_C1	1240596	1241057
CARROT_g27	1	CARROT_C1	1261090	1348389
CARROT_g28	1	CARROT_C1	1353433	1353864
CARROT_g29	1	CARROT_C1	1361663	1417594
CARROT_g30	1	CARROT_C1	1449259	1453848
CARROT_g31	1	CARROT_C1	1466597	1487073
CARROT_g32	1	CARROT_C1	1492461	1493045
CARROT_g33	-1	CARROT_C1	1497227	1501919
CARROT_g34	1	CARROT_C1	1503021	1517328
CARROT_g35	1	CARROT_C1	1540086	1542761
CARROT_g36	-1	CARROT_C1	1543580	1554621
CARROT_g37	-1	CARROT_C1	1608886	1612340
CARROT_g38	-1	CARROT_C1	1629824	1630114
CARROT_g39	-1	CARROT_C1	1645650	1645943
CARROT_g40	-1	CARROT_C1	1716288	1717588
CARROT_g41	1	CARROT_C1	1729548	1753718
CARROT_g42	-1	CARROT_C1	1763575	1784432
CARROT_g43	1	CARROT_C1	1784637	1784951
CARROT_g44	1	CARROT_C1	1785118	1785828
CARROT_g45	-1	CARROT_C1	1791505	1833422
CARROT_g46	1	CARROT_C1	1846483	1847592
CARROT_g47	-1	CARROT_C1	1858606	1859286
CARROT_g48	-1	CARROT_C1	1885193	1886923
CARROT_g49	-1	CARROT_C1	1896888	1953850
CARROT_g50	1	CARROT_C1	1976441	1996578
CARROT_g51	1	CARROT_C1	2010070	2046769
CARROT_g52	-1	CARROT_C1	2058480	2098942
CARROT_g53	1	CARROT_C1	2118102	2161405
CARROT_g54	-1	CARROT_C1	2167348	2169126
CARROT_g55	1	CARROT_C1	2190327	2195024
CARROT_g56	1	CARROT_C1	2265578	2297791
CARROT_g57	-1	CARROT_C1	2446155	2446451
CARROT_g58	1	CARROT_C1	2534685	2535236
CARROT_g59	-1	CARROT_C1	2545177	2545797
CARROT_g60	-1	CARROT_C1	2547424	2547756
CARROT_g61	-1	CARROT_C1	2576521	2579748
CARROT_g62	-1	CARROT_C1	2650439	2672738
CARROT_g63	1	CARROT_C1	2672978	2679123
CARROT_g64	1	CARROT_C1	2681080	2681631
CARROT_g65	1	CARROT_C1	2684369	2694138
CARROT_g66	-1	CARROT_C1	2708329	2716428
CARROT_g67	1	CARROT_C1	2720590	2749839
CARROT_g68	1	CARROT_C1	2808078	2847739
CARROT_g69	1	CARROT_C1	2850480	2850881
CARROT_g70	-1	CARROT_C1	2864369	2892161
CARROT_g71	1	CARROT_C1	3108442	3261448
CARROT_g72	1	CARROT_C1	3268326	3268855
CARROT_g73	-1	CARROT_C1	3281383	3289522
CARROT_g74	1	CARROT_C1	3289702	3337341
CARROT_g75	-1	CARROT_C1	3345861	3353265
CARROT_g76	1	CARROT_C1	3360123	3360473
CARROT_g77	1	CARROT_C1	3360677	3361378
CARROT_g78	-1	CARROT_C1	3380097	3395356
CARROT_g79	-1	CARROT_C1	3444207	3452894
CARROT_g80	-1	CARROT_C1	3526166	3533083
CARROT_g81	-1	CARROT_C1	3545119	3553127
CARROT_g82	1	CARROT_C1	3581949	3639420
CARROT_g83	-1	CARROT_C1	3641657	3651219
CARROT_g84	1	CARROT_C1	3688680	3694894
CARROT_g85	-1	CARROT_C1	3697125	3706691
CARROT_g86	-1	CARROT_C1	3725100	3797280
CARROT_g87	1	CARROT_C1	3805029	3810349
CARROT_g88	-1	CARROT_C1	3812101	3883098
CARROT_g89	-1	CARROT_C1	3895536	3907815
CARROT_g90	1	CARROT_C1	3913568	3921436
CARROT_g91	-1	CARROT_C1	3929291	3929644
CARROT_g92	1	CARROT_C1	3930945	3959283
CARROT_g93	-1	CARROT_C1	3973267	3979155
CARROT_g94	-1	CARROT_C1	3979720	3995542
CARROT_g95	1	CARROT_C1	4014751	4037756
CARROT_g96	1	CARROT_C1	4043145	4108491
CARROT_g97	1	CARROT_C1	4140573	4141247
CARROT_g98	1	CARROT_C1	4190492	4236807
CARROT_g99	1	CARROT_C1	4255519	4296096
CARROT_g100	-1	CARROT_C1	4302971	4321675
CARROT_g101	1	CARROT_C1	4338187	4402944
CARROT_g102	-1	CARROT_C1	4404084	4417457
CARROT_g103	-1	CARROT_C1	4444152	4471959
CARROT_g104	1	CARROT_C1	4482644	4498826
CARROT_g105	-1	CARROT_C1	4515269	4575496
CARROT_g106	-1	CARROT_C1	4619564	4620103
CARROT_g107	-1	CARROT_C1	4651429	4656436
CARROT_g108	1	CARROT_C1	4717944	4734231
CARROT_g109	1	CARROT_C1	4803852	4804700
CARROT_g110	1	CARROT_C1	4842426	4896829
CARROT_g111	-1	CARROT_C1	4904489	4906426
CARROT_g112	-1	CARROT_C1	4911522	4931215
CARROT_g113	1	CARROT_C1	4944316	5024509
CARROT_g114	-1	CARROT_C1	5036234	5037637
CARROT_g115	-1	CARROT_C1	5090412	5097450
CARROT_g116	1	CARROT_C1	5151946	5159293
CARROT_g117	1	CARROT_C1	5329550	5344860
CARROT_g118	-1	CARROT_C1	5344949	5345526
CARROT_g119	-1	CARROT_C1	5356385	5395577
CARROT_g120	-1	CARROT_C1	5426985	5431003
CARROT_g121	1	CARROT_C1	5434044	5434292
CARROT_g122	1	CARROT_C1	5434332	5444806
CARROT_g123	1	CARROT_C1	5444892	5470885
CARROT_g124	1	CARROT_C1	5528040	5542865
